speciesCode,comName,sciName,locId,locName,obsDt,howMany,lat,lng,obsValid,obsReviewed,locationPrivate,subId
amerob,American Robin,Turdus migratorius,L39720791,"16979 E County Road 2705 N, Danville US-IL 40.25768, -87.62384",2025-11-02 07:31:00,24.0,40.257679,-87.623842,True,False,True,S282535802
amerob,American Robin,Turdus migratorius,L54703079,Whitetail Slough,2025-11-02 07:32:00,70.0,40.6211225,-89.0284208,True,False,True,S282515198
amerob,American Robin,Turdus migratorius,L27904275,Rogers Park - Albion/Glenwood,2025-11-02 07:37:00,1.0,42.002422,-87.6656443,True,False,True,S282524929
amerob,American Robin,Turdus migratorius,L27904367,Rogers Park - Pratt/Glenwood,2025-11-02 07:41:00,2.0,42.0054529,-87.6657726,True,False,True,S282511981
amerob,American Robin,Turdus migratorius,L36675217,Lyman’s Mound Rd. (bird south of turnaround),2025-11-02 07:42:00,50.0,41.3684779,-88.8032683,True,False,False,S282518796
amerob,American Robin,Turdus migratorius,L1852859,Hickory Ridge Nature Preserve,2025-11-02 07:45:00,2.0,39.6648333,-88.1091921,True,False,False,S282527313
amerob,American Robin,Turdus migratorius,L54705938,"Weldon Springs State Park, Clinton US-IL 40.12565, -88.92357",2025-11-02 07:50:00,4.0,40.125645,-88.923574,True,False,True,S282530830
amerob,American Robin,Turdus migratorius,L336023,Oldfield Oaks Forest Preserve,2025-11-02 07:52:00,2.0,41.7282643,-88.007226,True,False,False,S282519645
amerob,American Robin,Turdus migratorius,L27903570,Rogers Park - Pratt/Sheridan,2025-11-02 07:53:00,1.0,42.0055298,-87.6608943,True,False,True,S282516912
amerob,American Robin,Turdus migratorius,L14171711,The Preserve of Highland Park,2025-11-02 08:00:00,,42.1937117,-87.8202012,True,False,False,S282606080
amerob,American Robin,Turdus migratorius,L2353082,Ray Lake Forest Preserve,2025-11-02 08:00:00,10.0,42.290826,-88.086498,True,False,False,S282537046
amerob,American Robin,Turdus migratorius,L195321,Skokie,2025-11-02 08:00:00,5.0,42.03333,-87.73336,True,False,True,S282877329
amerob,American Robin,Turdus migratorius,L142157,"Lake Storey Park, Galesburg",2025-11-02 08:00:00,,40.9891624,-90.3879089,True,False,False,S282720482
amerob,American Robin,Turdus migratorius,L54704064,"E Park Rd, Effingham US-IL 39.12470, -88.61746",2025-11-02 08:05:00,1.0,39.124696,-88.617456,True,False,True,S282520604
amerob,American Robin,Turdus migratorius,L27904292,Rogers Park - North Shore/Sheridan,2025-11-02 08:05:00,2.0,42.0036691,-87.660835,True,False,True,S282519585
amerob,American Robin,Turdus migratorius,L8506660,Just east of Pleasant  Plains (roadside birding),2025-11-02 08:10:00,6.0,39.8746459,-89.8644621,True,False,True,S282628941
amerob,American Robin,Turdus migratorius,L27904304,Rogers Park - Loyola/Sheridan,2025-11-02 08:14:00,6.0,42.0015274,-87.6607579,True,False,True,S282520931
amerob,American Robin,Turdus migratorius,L605852,Kaskaskia River SFWA--Baldwin Lake (Randolph Co.),2025-11-02 08:15:00,1.0,38.2100609,-89.8676288,True,False,False,S282683953
amerob,American Robin,Turdus migratorius,L54715585,"The Morton Arboretum, Lisle US-IL 41.81422, -88.07138",2025-11-02 08:15:00,24.0,41.814215,-88.071377,True,False,True,S282579425
amerob,American Robin,Turdus migratorius,L27639772,Rogers Park - Albion/Winthrop,2025-11-02 08:18:00,2.0,42.0025851,-87.6585984,True,False,True,S282523136
amerob,American Robin,Turdus migratorius,L19074623,"ASC, 13350 S La Grange Rd, Orland Park US-IL (41.6468,-87.8542)",2025-11-02 08:18:00,1.0,41.646814,-87.854164,True,False,True,S282609478
amerob,American Robin,Turdus migratorius,L29543990,Mount Hope Cemetery,2025-11-02 08:18:00,10.0,38.5750978,-90.0499736,True,False,False,S282534223
amerob,American Robin,Turdus migratorius,L2226139,Roscoe Oasis,2025-11-02 08:24:00,1.0,42.4460377,-89.0379432,True,False,True,S282601639
amerob,American Robin,Turdus migratorius,L5638279,Whispering Meadows Subdivision Pond,2025-11-02 08:25:00,4.0,41.6728695,-88.458286,True,False,False,S282532467
amerob,American Robin,Turdus migratorius,L27462324,Rogers Park - Winthrop Community Garden,2025-11-02 08:26:00,1.0,42.0018629,-87.6588104,True,False,True,S282524879
amerob,American Robin,Turdus migratorius,L5936357,Spring Creek Healy Road Savanna -- P1,2025-11-02 08:28:00,11.0,42.0912,-88.2288,True,False,True,S282527141
amerob,American Robin,Turdus migratorius,L1064362,McKinley Woods--Moose Island,2025-11-02 08:34:00,1.0,41.4124473,-88.2196999,True,False,False,S282554346
amerob,American Robin,Turdus migratorius,L36415330,Waiola Park,2025-11-02 08:34:00,13.0,41.802663,-87.877331,True,False,True,S282551266
amerob,American Robin,Turdus migratorius,L1829031,Marshall SFWA--Marshall Unit,2025-11-02 08:35:00,7.0,40.9549291,-89.4288419,True,False,False,S282536039
amerob,American Robin,Turdus migratorius,L907384,Gander Mountain Forest Preserve,2025-11-02 08:37:00,10.0,42.4917,-88.1898,True,False,False,S282577629
amerob,American Robin,Turdus migratorius,L52398597,Mouth of Jordan Reserve,2025-11-02 08:39:00,2.0,40.0789746,-87.7985843,True,False,False,S282557622
amerob,American Robin,Turdus migratorius,L8853419,"Terrace View Park, Lombard",2025-11-02 08:43:00,1.0,41.8950448,-88.0226207,True,False,False,S282535204
amerob,American Robin,Turdus migratorius,L25571830,"2500-2598 North 4250th Road, Sheridan, Illinois, US (41.553, -88.685)",2025-11-02 08:43:00,3.0,41.5527092,-88.6845287,True,False,True,S282533425
amerob,American Robin,Turdus migratorius,L371433,River Trail Nature Center,2025-11-02 08:47:00,1.0,42.0951654,-87.8820419,True,False,False,S282531451
amerob,American Robin,Turdus migratorius,L28687314,The Magic Stump,2025-11-02 08:47:00,1.0,39.63053,-88.2418665,True,False,False,S282552054
amerob,American Robin,Turdus migratorius,L53740842,dam,2025-11-02 08:48:00,3.0,42.3096313,-88.2475052,True,False,True,S282562102
amerob,American Robin,Turdus migratorius,L2326406,Silver Lake Park,2025-11-02 08:50:00,80.0,38.7649857,-89.6931633,True,False,False,S282552736
amerob,American Robin,Turdus migratorius,L19287792,"15962 E Old Orchard Rd, Bloomington US-IL (40.4240,-88.9617)",2025-11-02 08:50:00,2.0,40.424022,-88.961749,True,False,True,S282761349
amerob,American Robin,Turdus migratorius,L4538370,Morton Arboretum Area 2,2025-11-02 08:53:00,28.0,41.8202374,-88.0901921,True,False,True,S282567484
amerob,American Robin,Turdus migratorius,L5888242,Spring Creek Healy Road Savanna -- P4,2025-11-02 08:53:00,18.0,42.089035,-88.226322,True,False,True,S282537927
amerob,American Robin,Turdus migratorius,L53280575,Menard Avenue and Lake Street,2025-11-02 08:55:00,2.0,42.0445332,-87.7714038,True,False,True,S282557721
amerob,American Robin,Turdus migratorius,L54713438,"20563 W Ballou Rd, Wilmington US-IL 41.27602, -88.10509",2025-11-02 08:57:00,53.0,41.276019,-88.105091,True,False,True,S282569355
amerob,American Robin,Turdus migratorius,L985409,York Woods Forest Preserve,2025-11-02 09:00:00,1.0,41.8594774,-87.9349244,True,False,False,S282544125
amerob,American Robin,Turdus migratorius,L10384447,Perricone’s Getaway,2025-11-02 09:00:00,2.0,41.363529,-89.577749,True,False,True,S282599569
amerob,American Robin,Turdus migratorius,L14941011,"State Park Road, Bourbonnais, Illinois, US (41.194, -87.967)Hedge Apple Walk",2025-11-02 09:01:00,100.0,41.1937202,-87.9668757,True,False,True,S282535212
amerob,American Robin,Turdus migratorius,L5888248,Spring Creek Healy Road Savanna -- P5,2025-11-02 09:05:00,15.0,42.091726,-88.226643,True,False,True,S282547604
amerob,American Robin,Turdus migratorius,L11647591,Skokie Lagoons Forest Preserve--North Branch Trail,2025-11-02 09:07:00,2.0,42.1291257,-87.7750325,True,False,False,S282546256
amerob,American Robin,Turdus migratorius,L792698,Burnham Park--Burnham Nature Sanctuary,2025-11-02 09:15:00,8.0,41.8118513,-87.5914621,True,False,False,S282598051
amerob,American Robin,Turdus migratorius,L38641336,Swampy Area In Botanic Garden,2025-11-02 09:20:00,6.0,42.141277,-87.787429,True,False,True,S282579926
amerob,American Robin,Turdus migratorius,L44503389,Humboldt park,2025-11-02 09:20:00,18.0,41.906655,-87.6999,True,False,True,S282567797
amerob,American Robin,Turdus migratorius,L54709579,"5700 South Cicero Avenue, Chicago, Illinois, US (41.788, -87.742)",2025-11-02 09:20:00,2.0,41.7876716,-87.7418175,True,False,True,S282549972
amerob,American Robin,Turdus migratorius,L4483820,28th Street Ct & 29th Street,2025-11-02 09:21:00,2.0,41.4315897,-90.5468728,True,False,True,S282544250
amerob,American Robin,Turdus migratorius,L654522,"Heller Nature Center, Highland Park",2025-11-02 09:24:00,1.0,42.2046161,-87.8441906,True,False,False,S282933425
amerob,American Robin,Turdus migratorius,L45397648,"Woodcliff Dr, South Elgin",2025-11-02 09:25:00,3.0,41.9848824,-88.2980347,True,False,True,S282714514
amerob,American Robin,Turdus migratorius,L19665848,"County Road 900 N, Lacon US-IL",2025-11-02 09:27:00,1.0,41.052337,-89.388152,True,False,True,S282544464
amerob,American Robin,Turdus migratorius,L4074967,"US-IL-Tallula-10901-10999 Knoles Rd - 39.9199x-89.8166 - Dec 18, 2015, 16:13",2025-11-02 09:33:00,1.0,39.919913,-89.816589,True,False,True,S282545413
amerob,American Robin,Turdus migratorius,L123231,Almond Marsh Forest Preserve,2025-11-02 09:40:00,2.0,42.3334683,-87.9849124,True,False,False,S282567057
amerob,American Robin,Turdus migratorius,L48724461,"2592 East Co Road 750, Plymouth, Illinois, US (40.305, -91.007)",2025-11-02 09:42:00,2.0,40.3052128,-91.0066946,True,False,True,S282546794
amerob,American Robin,Turdus migratorius,L1448980,O'Fallon Wastewater Treatment Facility,2025-11-02 09:47:00,2.0,38.6002199,-89.8445888,True,False,False,S282566661
amerob,American Robin,Turdus migratorius,L36363562,My backyard,2025-11-02 09:47:00,5.0,41.8635333,-88.1595072,True,False,True,S282895882
amerob,American Robin,Turdus migratorius,L130609,Red Gate Woods,2025-11-02 09:48:00,5.0,41.7099991,-87.9100037,True,False,False,S282571828
amerob,American Robin,Turdus migratorius,L1522012,Morton Arboretum Area 14,2025-11-02 09:53:00,3.0,41.819827,-88.0835625,True,False,True,S282576767
amerob,American Robin,Turdus migratorius,L54799085,Great Sauk Trail Rest Stop (EB),2025-11-02 10:00:00,2.0,41.3934689,-89.5670466,True,False,True,S282916080
amerob,American Robin,Turdus migratorius,L152728,Thorn Creek Nature Preserve,2025-11-02 10:00:00,15.0,41.4629,-87.6921,True,False,False,S282623161
amerob,American Robin,Turdus migratorius,L2622025,backyard,2025-11-02 10:00:00,2.0,41.892374,-88.287026,True,False,True,S282646136
amerob,American Robin,Turdus migratorius,L612796,1207 Dobson,2025-11-02 10:01:00,1.0,42.0208046,-87.6890248,True,False,True,S282698627
amerob,American Robin,Turdus migratorius,L17373855,"Pavillion Aquatics, Elk Grove Village, DuPage, IL",2025-11-02 10:03:00,3.0,42.0025576,-88.0115604,True,False,True,S282555326
amerob,American Robin,Turdus migratorius,L6061948,Effingham TREC,2025-11-02 10:03:00,4.0,39.1280884,-88.5826135,True,False,False,S282576470
amerob,American Robin,Turdus migratorius,L676824,Lake Sule / Lyle Kunde Recreation Area,2025-11-02 10:05:00,1.0,41.9100474,-89.0289882,True,False,False,S282556170
amerob,American Robin,Turdus migratorius,L10095416,"62675, Petersburg US-IL (39.9190,-89.8194)",2025-11-02 10:06:00,3.0,39.919014,-89.819449,True,False,True,S282552940
amerob,American Robin,Turdus migratorius,L157149,Danada Forest Preserve--West,2025-11-02 10:07:00,3.0,41.8243,-88.1167,True,False,False,S282616044
amerob,American Robin,Turdus migratorius,L18088699,"Henry Cemetery, Henry US-IL",2025-11-02 10:12:00,5.0,41.122509,-89.37247,True,False,True,S282557979
amerob,American Robin,Turdus migratorius,L1018964,"Everett Farm, Lake Forest",2025-11-02 10:13:00,3.0,42.2051724,-87.8705621,True,False,False,S282577021
amerob,American Robin,Turdus migratorius,L32455609,"19526–19698 Hunt Rd, Petersburg US-IL (39.9206,-89.8206)",2025-11-02 10:25:00,2.0,39.92055,-89.820588,True,False,True,S282558174
amerob,American Robin,Turdus migratorius,L152718,Spears Woods Forest Preserve,2025-11-02 10:29:00,1.0,41.7252,-87.8626,True,False,False,S282580699
amerob,American Robin,Turdus migratorius,L1623693,Fermilab (Kane Co.),2025-11-02 10:29:00,3.0,41.8454773,-88.270244,True,False,False,S282600060
amerob,American Robin,Turdus migratorius,L947202,60137-My House,2025-11-02 10:32:00,2.0,41.8677192,-88.0621737,True,False,True,S282577168
amerob,American Robin,Turdus migratorius,L54787475,"West Riverside Park, Geneva, Illinois, US (41.889, -88.303)",2025-11-02 10:35:00,10.0,41.8885014,-88.3031313,True,False,True,S282858075
amerob,American Robin,Turdus migratorius,L152613,Burnidge Forest Preserve,2025-11-02 10:38:00,16.0,42.07,-88.3647,True,False,False,S282573120
amerob,American Robin,Turdus migratorius,L29979719,Norwood Park West,2025-11-02 10:41:00,7.0,41.9853248,-87.8105299,True,False,True,S282564822
amerob,American Robin,Turdus migratorius,L3968459,O'Hara Woods Nature Preserve,2025-11-02 10:46:00,30.0,41.6473533,-88.1050462,True,False,False,S283071988
amerob,American Robin,Turdus migratorius,L1006379,Evergreen Lake--Comlara Co. Park,2025-11-02 10:49:00,2.0,40.6403351,-89.0324306,True,False,False,S282586055
amerob,American Robin,Turdus migratorius,L3921197,West Ridge Nature Park,2025-11-02 10:53:00,,41.9889067,-87.6886654,True,False,False,S282576321
amerob,American Robin,Turdus migratorius,L14685105,Greene Valley Forest Preserve--Thunderbird Area,2025-11-02 10:54:00,20.0,41.7356379,-88.0878548,True,False,False,S282581221
amerob,American Robin,Turdus migratorius,L251288,Walnut Point State Park,2025-11-02 11:03:00,3.0,39.69922,-88.03268,True,False,False,S282593300
amerob,American Robin,Turdus migratorius,L13110134,"62675, Petersburg US-IL 39.92231, -89.81638",2025-11-02 11:04:00,1.0,39.922314,-89.81638,True,False,True,S282568077
amerob,American Robin,Turdus migratorius,L9203788,53rd and Christiana,2025-11-02 11:09:00,3.0,41.7971041,-87.7063867,True,False,True,S283075984
amerob,American Robin,Turdus migratorius,L1916738,Apple River Canyon SP,2025-11-02 11:10:00,1.0,42.4468948,-90.0504684,True,False,False,S282935566
amerob,American Robin,Turdus migratorius,L9203831,53rd and St Louis Retention Pond,2025-11-02 11:21:00,10.0,41.7973732,-87.7109366,True,False,True,S283075337
amerob,American Robin,Turdus migratorius,L270612,Upper Mississippi River NWR--Thomson Causeway,2025-11-02 11:25:00,2.0,41.9492102,-90.116998,True,False,False,S282585388
amerob,American Robin,Turdus migratorius,L1785860,Oliver Road,2025-11-02 11:27:00,1.0,42.3927212,-89.2105311,True,False,False,S282594942
amerob,American Robin,Turdus migratorius,L83533,Potawatomi Woods/Camp Dan Beard (Cook Co.),2025-11-02 11:33:00,2.0,42.1473101,-87.9016811,True,False,False,S282591333
amerob,American Robin,Turdus migratorius,L3382056,North Point Marina--south end,2025-11-02 11:42:00,1.0,42.4812735,-87.8006985,True,False,False,S282660717
amerob,American Robin,Turdus migratorius,L152657,Isle a la Cache Forest Preserve,2025-11-02 11:46:00,2.0,41.6393087,-88.0689168,True,False,False,S282617715
amerob,American Robin,Turdus migratorius,L28315261,LeRoy Oakes Forest Preserve--Great Western Trail Head,2025-11-02 11:53:00,4.0,41.9200394,-88.3477699,True,False,False,S282586643
amerob,American Robin,Turdus migratorius,L15046782,Showalter yard,2025-11-02 11:57:00,1.0,40.6184091,-89.6111158,True,False,True,S282590047
amerob,American Robin,Turdus migratorius,L1761836,Lake Shelbyville--Bruce Gravel Pit Access,2025-11-02 11:59:00,1.0,39.5211126,-88.5798869,True,False,False,S282614438
amerob,American Robin,Turdus migratorius,L17138772,Clarendon Hills Cemetery,2025-11-02 12:14:00,6.0,41.7629278,-87.9801056,True,False,False,S282601280
amerob,American Robin,Turdus migratorius,L54485945,"15120–15198 Willow Creek Rd, Elmwood US-IL 40.74246, -89.83864",2025-11-02 12:19:00,10.0,40.742456,-89.838641,True,False,True,S282594982
amerob,American Robin,Turdus migratorius,L6169257,Senka Park,2025-11-02 12:22:00,8.0,41.7924646,-87.7115178,True,False,True,S283075102
amerob,American Robin,Turdus migratorius,L14973432,"Harold Hall Quarry Beach, Batavia US-IL 41.84104, -88.31090",2025-11-02 12:38:00,15.0,41.841039,-88.310899,True,False,True,S282591035
amerob,American Robin,Turdus migratorius,L1534442,Adams Wildlife Sanctuary,2025-11-02 12:38:00,7.0,39.8021175,-89.6202578,True,False,False,S282595793
amerob,American Robin,Turdus migratorius,L54720840,"LaBagh Woods, Chicago US-IL 41.97630, -87.74103",2025-11-02 12:42:00,1.0,41.976304,-87.741029,True,False,True,S282603731
amerob,American Robin,Turdus migratorius,L44296282,Ogden Plaza Park,2025-11-02 12:47:00,1.0,41.8905482,-87.6198865,True,False,False,S282593402
amerob,American Robin,Turdus migratorius,L1109983,Cricket Creek Forest Preserve,2025-11-02 13:01:00,2.0,41.914669,-87.9691601,True,False,False,S282623291
amerob,American Robin,Turdus migratorius,L46901334,St. James Farm,2025-11-02 13:30:00,11.0,41.838905,-88.160856,True,False,True,S282656885
amerob,American Robin,Turdus migratorius,L44855662,Humboldt Park,2025-11-02 13:32:00,5.0,41.905935,-87.701317,True,False,True,S282609308
amerob,American Robin,Turdus migratorius,L152681,Miami Woods Forest Preserve,2025-11-02 13:45:00,3.0,42.0295,-87.7945,True,False,False,S282616332
amerob,American Robin,Turdus migratorius,L3902233,Park Ridge,2025-11-02 14:00:00,1.0,41.9917775,-87.8271961,True,False,True,S282642927
amerob,American Robin,Turdus migratorius,L16972085,Rock Island State Trail--Kickapoo Creek Recreation Area,2025-11-02 14:12:00,1.0,40.8370608,-89.6579647,True,False,False,S282615657
amerob,American Robin,Turdus migratorius,L39737797,"1405 Campbell Dr, Sherrard US-IL 41.26992, -90.57852",2025-11-02 14:13:00,22.0,41.269918,-90.578522,True,False,True,S282643816
amerob,American Robin,Turdus migratorius,L16683002,The Moth House,2025-11-02 14:18:00,6.0,41.7810035,-88.0201703,True,False,True,S283069339
amerob,American Robin,Turdus migratorius,L6437902,Round Lake,2025-11-02 14:21:00,2.0,42.3658975,-88.0827892,True,False,False,S282656023
amerob,American Robin,Turdus migratorius,L2623397,Home,2025-11-02 14:30:00,5.0,41.7387526,-88.4991968,True,False,True,S282687116
amerob,American Robin,Turdus migratorius,L164719,Clinton Lake SRA--Radio Tower Access,2025-11-02 14:35:00,20.0,40.222904,-88.68949,True,False,False,S282908183
amerob,American Robin,Turdus migratorius,L152679,McKinley Woods Forest Preserve,2025-11-02 14:58:00,25.0,41.384,-88.2395,True,False,False,S282622381
amerob,American Robin,Turdus migratorius,L2521361,Batavia Riverwalk / Riverain Point,2025-11-02 15:10:00,4.0,41.8544938,-88.3088908,True,False,False,S282624472
amerob,American Robin,Turdus migratorius,L152722,Springbrook Prairie Forest Preserve,2025-11-02 15:16:00,2.0,41.7392,-88.1754,True,False,False,S282625754
amerob,American Robin,Turdus migratorius,L152671,Lyons Woods Forest Preserve (Lake Co.),2025-11-02 15:23:00,1.0,42.4025,-87.8324,True,False,False,S282633226
amerob,American Robin,Turdus migratorius,L20656653,"Buona, 13145 S La Grange Rd, Orland Park US-IL 41.65150, -87.85220",2025-11-02 15:27:00,23.0,41.651497,-87.852203,True,False,True,S282624037
amerob,American Robin,Turdus migratorius,L3400854,"4300 Cheshire Ct, Quincy, IL",2025-11-02 15:30:00,1.0,39.936066,-91.3444519,True,False,True,S283070386
amerob,American Robin,Turdus migratorius,L7873559,Brush Hill Preserve,2025-11-02 15:35:00,2.0,37.7121648,-89.2002293,True,False,False,S282627575
amerob,American Robin,Turdus migratorius,L997730,Saganashkee Slough--West,2025-11-02 15:52:00,2.0,41.696116,-87.9067183,True,False,False,S282626949
amerob,American Robin,Turdus migratorius,L2898687,Muirhead Springs Forest Preserve,2025-11-02 15:55:00,13.0,42.0466113,-88.4521948,True,False,False,S282644861
amerob,American Robin,Turdus migratorius,L806229,Nygren Wetlands,2025-11-02 16:00:00,2.0,42.4545831,-89.1079402,True,False,False,S282751809
amerob,American Robin,Turdus migratorius,L54641774,"Phillips Recreation Center, Urbana",2025-11-02 16:00:00,1.0,40.112783,-88.213725,True,False,True,S282628158
amerob,American Robin,Turdus migratorius,L1540662,Carbondale Reservoir,2025-11-02 16:15:00,1.0,37.693943,-89.2273621,True,False,False,S282641948
amerob,American Robin,Turdus migratorius,L28211350,Kilmar Woods,2025-11-02 16:19:00,2.0,38.570865,-90.051916,True,False,True,S282631211
amerob,American Robin,Turdus migratorius,L54739579,Double Trouble,2025-11-02 16:31:00,2.0,39.4312003,-90.545605,True,False,True,S282692412
amerob,American Robin,Turdus migratorius,L723907,"Lincoln Marsh Natural Area, Wheaton",2025-11-02 16:39:00,2.0,41.8733157,-88.1257474,True,False,False,S282637185
amerob,American Robin,Turdus migratorius,L54727604,"McDowell Grove Forest Preserve, Warrenville US-IL (41.7994,-88.1794)",2025-11-02 16:46:00,15.0,41.799384,-88.179375,True,False,True,S282634287
amerob,American Robin,Turdus migratorius,L54760999,Double Trouble,2025-11-03 06:18:00,2.0,39.4323845,-90.5472565,True,False,True,S282784783
amerob,American Robin,Turdus migratorius,L233838,Gremel Wildlife Sanctuary/Green Wing Environmental Laboratory,2025-11-03 06:32:00,15.0,41.699929,-89.2719247,True,False,False,S282713408
amerob,American Robin,Turdus migratorius,L1512357,John M. Olin Nature Preserve,2025-11-03 06:43:00,9.0,38.9191791,-90.2199197,True,False,False,S282708157
amerob,American Robin,Turdus migratorius,L4152402,Chicago Harbor,2025-11-03 06:50:00,2.0,41.887806,-87.6129198,True,False,False,S282700919
amerob,American Robin,Turdus migratorius,L152687,Grant Park--Museum Campus,2025-11-03 06:55:00,3.0,41.8664,-87.6154,True,False,False,S282823139
amerob,American Robin,Turdus migratorius,L673076,Mallard Lake Forest Preserve,2025-11-03 07:00:00,22.0,41.9626175,-88.1296635,True,False,False,S282748965
amerob,American Robin,Turdus migratorius,L5227583,Home - Wheaton,2025-11-03 07:05:00,1.0,41.8624778,-88.0969942,True,False,True,S282760662
amerob,American Robin,Turdus migratorius,L54741165,"701 W Lincolnway, Morrison US-IL 41.81546, -89.97939",2025-11-03 07:21:00,20.0,41.815465,-89.979386,True,False,True,S282702344
amerob,American Robin,Turdus migratorius,L54575382,Logan Square Monument,2025-11-03 07:24:00,40.0,41.9268954,-87.7022606,True,False,True,S282706066
amerob,American Robin,Turdus migratorius,L13592603,neighborhood,2025-11-03 07:31:00,3.0,42.1798554,-88.0640818,True,False,True,S282705349
amerob,American Robin,Turdus migratorius,L5972470,"11096 Knoles Rd, Petersburg US-IL (39.9199,-89.8162)",2025-11-03 07:31:00,1.0,39.919939,-89.816208,True,False,True,S282708352
amerob,American Robin,Turdus migratorius,L741253,Bergman Slough Forest Preserve,2025-11-03 07:32:00,10.0,41.6725,-87.9016667,True,False,False,S282785190
amerob,American Robin,Turdus migratorius,L2699893,Mesa Lake (Private Property),2025-11-03 07:33:00,2.0,38.5291492,-87.8588784,True,False,False,S282709286
amerob,American Robin,Turdus migratorius,L41021224,"1420 Steeplechase Rd, Bartlett US-IL 41.95374, -88.20871",2025-11-03 07:34:00,14.0,41.953744,-88.208711,True,False,True,S282713653
amerob,American Robin,Turdus migratorius,L30220000,Itascaman,2025-11-03 07:42:00,16.0,41.976634,-88.001834,True,False,True,S282709589
amerob,American Robin,Turdus migratorius,L9049618,Skinner Park,2025-11-03 07:45:00,5.0,41.87998,-87.661639,True,False,False,S282715740
amerob,American Robin,Turdus migratorius,L4584141,Burning Star Mine,2025-11-03 07:47:00,3.0,37.857087,-89.1965818,True,False,False,S282708807
amerob,American Robin,Turdus migratorius,L301193,"Springdale Cemetery, Peoria",2025-11-03 07:58:00,15.0,40.7207518,-89.5689135,True,False,False,S282719198
amerob,American Robin,Turdus migratorius,L1067735,Possum Hollow Woods Forest Preserve,2025-11-03 08:00:00,11.0,41.8370837,-87.8829432,True,False,False,S282784017
amerob,American Robin,Turdus migratorius,L53328668,"15133 West Russell Road, Zion, Illinois, US (42.489, -87.925)",2025-11-03 08:06:00,6.0,42.48937,-87.9247323,True,False,True,S282716520
amerob,American Robin,Turdus migratorius,L2667858,Pecatonica River Forest Preserve,2025-11-03 08:10:00,50.0,42.3549921,-89.3233109,True,False,False,S282720814
amerob,American Robin,Turdus migratorius,L997249,"Papoose Lake, Palos area",2025-11-03 08:21:00,1.0,41.6654264,-87.8601444,True,False,False,S282752211
amerob,American Robin,Turdus migratorius,L54755614,Intersection of Lasher and Florence Roads,2025-11-03 08:25:00,3.0,41.8074636,-88.5472705,True,False,True,S282715373
amerob,American Robin,Turdus migratorius,L9866945,Home,2025-11-03 08:33:00,4.0,42.010119,-87.8444836,True,False,True,S282722466
amerob,American Robin,Turdus migratorius,L5003583,"US-IL-Tallula-11096 Knoles Rd - 39.9200x-89.8163 - Oct 21, 2016, 17:20",2025-11-03 08:34:00,1.0,39.919967,-89.816339,True,False,True,S282714644
amerob,American Robin,Turdus migratorius,L7241863,Farmington Lakes Park,2025-11-03 08:39:00,1.0,41.7127928,-88.3118498,True,False,False,S282726408
amerob,American Robin,Turdus migratorius,L50674521,"16038 County Road 1000 East, Mount Carmel, Illinois, US (38.452, -87.813)",2025-11-03 08:40:00,2.0,38.4518284,-87.8130682,True,False,True,S282718816
amerob,American Robin,Turdus migratorius,L4300325,University of Chicago,2025-11-03 08:42:00,1.0,41.7913788,-87.6013201,True,False,False,S282720140
amerob,American Robin,Turdus migratorius,L160858,Coral Woods Conservation Area,2025-11-03 08:45:00,1.0,42.2200481,-88.5778928,True,False,False,S282729204
amerob,American Robin,Turdus migratorius,L3713469,Mississippi Palisades SP--South,2025-11-03 08:50:00,1.0,42.1275988,-90.156987,True,False,False,S282725594
amerob,American Robin,Turdus migratorius,L152632,"Elsen's Hill, West DuPage Woods Forest Preserve",2025-11-03 08:57:00,12.0,41.8621,-88.1725,True,False,False,S282724701
amerob,American Robin,Turdus migratorius,L637161,7722 Sawyer Rd,2025-11-03 09:00:00,2.0,41.7475023,-87.9599816,True,False,True,S282861959
amerob,American Robin,Turdus migratorius,L24090117,Twenty-Sixth Street Woods,2025-11-03 09:00:00,57.0,41.8439257,-87.858696,True,False,False,S282784378
amerob,American Robin,Turdus migratorius,L5855617,University of Chicago--Main Quad,2025-11-03 09:19:00,15.0,41.789419,-87.599612,True,False,False,S282722216
amerob,American Robin,Turdus migratorius,L144492,McDowell Grove Forest Preserve,2025-11-03 09:27:00,70.0,41.793499,-88.1837006,True,False,False,S282752161
amerob,American Robin,Turdus migratorius,L1636763,Detweiller Riverside,2025-11-03 09:33:00,2.0,40.7923269,-89.5742799,True,False,False,S282729961
amerob,American Robin,Turdus migratorius,L54604179,"16310 Union Street, Morrison, Illinois, US (41.82, -89.981)",2025-11-03 09:47:00,1.0,41.8195963,-89.9810245,True,False,True,S282727537
amerob,American Robin,Turdus migratorius,L22473080,Cabindol Yard,2025-11-03 09:51:00,1.0,42.1688989,-88.3402372,True,False,True,S282728801
amerob,American Robin,Turdus migratorius,L152643,Gompers Park,2025-11-03 10:04:00,3.0,41.974343,-87.7305487,True,False,False,S282742461
amerob,American Robin,Turdus migratorius,L152620,Churchill Woods Forest Preserve,2025-11-03 10:04:00,3.0,41.8875,-88.042,True,False,False,S282786880
amerob,American Robin,Turdus migratorius,L3286416,Governors State University Campus,2025-11-03 10:05:00,37.0,41.4491922,-87.7111959,True,False,False,S282791674
amerob,American Robin,Turdus migratorius,L11374154,"351 Hickory Lane, South Elgin, Illinois, US (41.987, -88.296)",2025-11-03 10:14:00,2.0,41.9873106,-88.2964429,True,False,True,S282733444
